province,district,party_number,party_code,party_name,party_vote,candidate_count,candidate_vote_total,total_votes,top_candidate_name,top_candidate_vote,top_candidate_vote_share,party_vote_share
Banten,BANTEN I,14,Demokrat,Partai Demokrat,26053,6,221611,247664,RIZKI AULIA RAHMAN NATAKUSUMAH,141905,0.640334,0.105195
Banten,BANTEN I,15,PSI,Partai Solidaritas Indonesia,11304,6,5153,16457,"Mary Silvita, S.H.I.",2540,0.492917,0.686881
Banten,BANTEN I,16,Perindo,Partai Perindo,3162,6,8570,11732,"VIVI SUMANTRI JAYABAYA, S.Sos",6518,0.760560,0.269519
Banten,BANTEN I,17,PPP,Partai Persatuan Pembangunan,15309,6,116903,132212,"NENG SITI JULAIHA, S.Pd.I., M.Pd.",51854,0.443564,0.115791
Banten,BANTEN I,24,Ummat,Partai Ummat,1874,6,3379,5253,MUHSIN AHMAD ALATTAS,2291,0.678011,0.356749
Banten,BANTEN II,1,PKB,Partai Kebangkitan Bangsa,32870,6,53896,86766,"H. ERRY AYUDHIANSYAH, S.H., M.H.",36356,0.674558,0.378835
Banten,BANTEN II,2,Gerindra,Partai Gerakan Indonesia Raya,52421,6,145008,197429,ANNISA M.A. MAHESA,122469,0.844567,0.265518
Banten,BANTEN II,3,PDIP,Partai Demokrasi Indonesia Perjuangan,27269,6,116434,143703,"SARIFAH AINUN JARIYAH, S.I.P.",83565,0.717703,0.189759
Banten,BANTEN II,4,Golkar,Partai Golongan Karya,39296,6,135281,174577,"TUBAGUS HAERUL JAMAN, S.E.",81370,0.601489,0.225093
Banten,BANTEN II,5,NasDem,Partai NasDem,23707,6,185096,208803,"Prof. Dr. H. FURTASAN ALI YUSUF, S.E., S.Kom., M.M.",144953,0.783123,0.113538
Banten,BANTEN II,6,Buruh,Partai Buruh,6319,6,10057,16376,ANTONIUS,2633,0.261808,0.385870
Banten,BANTEN II,7,Gelora,Partai Gelombang Rakyat Indonesia,4869,3,3775,8644,H. NOVIS SUGIAWAN,2314,0.612980,0.563281
Banten,BANTEN II,8,PKS,Partai Keadilan Sejahtera,33272,6,132164,165436,"Dr. H. JAZULI JUWAINI, M.A.",82687,0.625639,0.201117
Banten,BANTEN II,9,PKN,Partai Kebangkitan Nusantara,800,5,863,1663,"Dr. H. ABBAS SAID, S.H., M.H.",341,0.395133,0.481058
Banten,BANTEN II,10,Hanura,Partai Hati Nurani Rakyat,2232,4,2523,4755,Drs. SISWADI,1360,0.539041,0.469401
Banten,BANTEN II,11,Garuda,Partai Garda Republik Indonesia,2236,6,3318,5554,LUSY SUFINI,1276,0.384569,0.402593
Banten,BANTEN II,12,PAN,Partai Amanat Nasional,19456,6,225527,244983,"H. EDISON SITORUS, S.T.",113815,0.504662,0.079418
Banten,BANTEN II,13,PBB,Partai Bulan Bintang,3654,5,5788,9442,Ir. H. FUAD ZAKARIA,2919,0.504319,0.386994
Banten,BANTEN II,14,Demokrat,Partai Demokrat,17858,6,124421,142279,"NUR'AENI, S.Sos.",55937,0.449578,0.125514
Banten,BANTEN II,15,PSI,Partai Solidaritas Indonesia,16305,6,10730,27035,"PAULUS M. PANGAU, S.T.",5708,0.531966,0.603107
Banten,BANTEN II,16,Perindo,Partai Perindo,5352,6,5053,10405,Dra. Hj. RATU SITI ROMLAH,2196,0.434593,0.514368
Banten,BANTEN II,17,PPP,Partai Persatuan Pembangunan,11952,6,52410,64362,"H. SUBADRI USHULUDIN, S.H., M.Si.",37790,0.721046,0.185700
Banten,BANTEN II,24,Ummat,Partai Ummat,1975,6,3493,5468,"ROBINAND, S.E.",1295,0.370741,0.361192
Banten,BANTEN III,1,PKB,Partai Kebangkitan Bangsa,82466,10,204090,286556,"MOH. RANO ALFATH, S.H., M.H.",125853,0.616654,0.287783
Banten,BANTEN III,2,Gerindra,Partai Gerakan Indonesia Raya,136378,10,228062,364440,Prof. H. SUFMI DASCO AHMAD,119692,0.524822,0.374212
Banten,BANTEN III,3,PDIP,Partai Demokrasi Indonesia Perjuangan,99980,10,435024,535004,"H. RANO KARNO, S.IP.",149397,0.343422,0.186877
Banten,BANTEN III,4,Golkar,Partai Golongan Karya,99040,10,540024,639064,"Dr. Hj. AIRIN RACHMI DIANY, S.H., M.H.",302878,0.560860,0.154977
Banten,BANTEN III,5,NasDem,Partai NasDem,46837,10,184917,231754,"Dr. H. WAHIDIN HALIM, M.Si.",104946,0.567530,0.202098
Banten,BANTEN III,6,Buruh,Partai Buruh,14697,10,22402,37099,"Riden Hatam Aziz, S.H.",13167,0.587760,0.396156
Banten,BANTEN III,7,Gelora,Partai Gelombang Rakyat Indonesia,12702,4,30448,43150,"SARAH AZZAHRA, S.Sos.",26487,0.869909,0.294368
Banten,BANTEN III,8,PKS,Partai Keadilan Sejahtera,109569,10,310329,419898,"HABIB IDRUS SALIM ALJUFRI, Lc., M.B.A.",184407,0.594231,0.260942
Banten,BANTEN III,9,PKN,Partai Kebangkitan Nusantara,2835,10,2230,5065,SOEGIARTO SANTOSO,533,0.239013,0.559724
Banten,BANTEN III,10,Hanura,Partai Hati Nurani Rakyat,4456,10,7394,11850,"Irjen. Pol. (Purn.) Drs. MARWAN PARIS, MBA",2262,0.305924,0.376034
Banten,BANTEN III,11,Garuda,Partai Garda Republik Indonesia,2972,9,5281,8253,"IMAN MAULANA, S.Sos.",1553,0.294073,0.360111
Banten,BANTEN III,12,PAN,Partai Amanat Nasional,40768,10,226370,267138,"OKTA KUMALA DEWI, S.E., M.Ak.",65106,0.287609,0.152610
Banten,BANTEN III,13,PBB,Partai Bulan Bintang,5890,10,9451,15341,"ANDJAR EKASANTO, S.H.",2668,0.282298,0.383938
Banten,BANTEN III,14,Demokrat,Partai Demokrat,52731,10,185145,237876,Zulfikar Hamonangan,105657,0.570672,0.221674
Banten,BANTEN III,15,PSI,Partai Solidaritas Indonesia,67752,10,135327,203079,"Ratu Ayu Isyana Bagoes Oka, S.Sos.",78140,0.577416,0.333624
Banten,BANTEN III,16,Perindo,Partai Perindo,14025,10,64378,78403,HARY TANOESOEDIBJO,49714,0.772220,0.178883
Banten,BANTEN III,17,PPP,Partai Persatuan Pembangunan,22045,10,71411,93456,"H. ISKANDAR, S.Ag., M.Sos.",47956,0.671549,0.235886
Banten,BANTEN III,24,Ummat,Partai Ummat,6077,10,10867,16944,"AZNUR SYAMSU, S.E.",4416,0.406368,0.358652
Bali,BALI,1,PKB,Partai Kebangkitan Bangsa,13794,9,27834,41628,M. SURYA NATA PUTRA,12462,0.447726,0.331364
Bali,BALI,2,Gerindra,Partai Gerakan Indonesia Raya,67137,9,228176,295313,I DEWA GDE AGUNG WIDIARSANA,80658,0.353490,0.227342
Bali,BALI,3,PDIP,Partai Demokrasi Indonesia Perjuangan,189943,9,1100941,1290884,"I NYOMAN PARTA, S.H.",281688,0.255861,0.147142
Bali,BALI,4,Golkar,Partai Golongan Karya,50674,9,282847,333521,"GDE SUMARJAYA LINGGIH, S.E., M.AP.",100747,0.356189,0.151936
Bali,BALI,5,NasDem,Partai NasDem,11975,9,135703,147678,Ir. I NENGAH SENANTARA,51563,0.379969,0.081089
Bali,BALI,6,Buruh,Partai Buruh,4319,9,4726,9045,"I Gde Semara Bawa, S.E.",2139,0.452603,0.477501
Bali,BALI,7,Gelora,Partai Gelombang Rakyat Indonesia,7210,7,16521,23731,"H. MUDJIONO, S.Pd.I.",11588,0.701410,0.303822
Bali,BALI,8,PKS,Partai Keadilan Sejahtera,5996,9,13149,19145,"Dr. Hj. TUTI MARIANI, S.Pd., M.M.",6010,0.457069,0.313189
Bali,BALI,9,PKN,Partai Kebangkitan Nusantara,3970,9,19711,23681,"GEDE PASEK SUARDIKA, S.H., M.H.",12759,0.647304,0.167645
Bali,BALI,10,Hanura,Partai Hati Nurani Rakyat,2758,9,7093,9851,I GEDE YASA,4489,0.632877,0.279972
Bali,BALI,11,Garuda,Partai Garda Republik Indonesia,1692,9,2908,4600,I GUSTI AGUNG RONNY INDRA WIJAYA S,1028,0.353508,0.367826
Bali,BALI,12,PAN,Partai Amanat Nasional,2018,9,4665,6683,NI MADE SRI YOGI LESTARI,1830,0.392283,0.301960
Bali,BALI,13,PBB,Partai Bulan Bintang,443,7,1362,1805,SYARIFAH FAHADA,374,0.274596,0.245429
Bali,BALI,14,Demokrat,Partai Demokrat,16520,9,157956,174476,"TUTIK KUSUMA WARDHANI, S.M., M.M., M.Kes.",54713,0.346381,0.094684
Bali,BALI,15,PSI,Partai Solidaritas Indonesia,24661,9,36061,60722,Drs. I GUSTI NGURAH HARTA,16880,0.468096,0.406130
Bali,BALI,16,Perindo,Partai Perindo,2585,9,7946,10531,"ERWIN SIREGAR, S.H., M.H.",2878,0.362195,0.245466
Bali,BALI,17,PPP,Partai Persatuan Pembangunan,1837,9,3395,5232,"SU'UDI, M.Si.",1237,0.364359,0.351109
Bali,BALI,24,Ummat,Partai Ummat,980,4,1180,2160,WARAS PRIYANGGA,369,0.312712,0.453704
Nusa Tenggara Barat,NUSA TENGGARA BARAT I,1,PKB,Partai Kebangkitan Bangsa,12956,3,181988,194944,"MAHDALENA, S.S., MM.",173144,0.951403,0.066460
Nusa Tenggara Barat,NUSA TENGGARA BARAT I,2,Gerindra,Partai Gerakan Indonesia Raya,14732,3,71816,86548,"Dr. SUPRATMAN, S.H., M.Hum.",44033,0.613136,0.170218
Nusa Tenggara Barat,NUSA TENGGARA BARAT I,3,PDIP,Partai Demokrasi Indonesia Perjuangan,9071,3,45433,54504,"LALU BUDI SURYATA, S.P.",30341,0.667819,0.166428
Nusa Tenggara Barat,NUSA TENGGARA BARAT I,4,Golkar,Partai Golongan Karya,10726,3,68533,79259,Hj. ELIYA,35031,0.511155,0.135328
Nusa Tenggara Barat,NUSA TENGGARA BARAT I,5,NasDem,Partai NasDem,7826,3,92966,100792,"H. MORI HANAFI, S.E.",67727,0.728514,0.077645
Nusa Tenggara Barat,NUSA TENGGARA BARAT I,6,Buruh,Partai Buruh,1566,3,3817,5383,"Fauzan, A.Md.",2412,0.631910,0.290916
Nusa Tenggara Barat,NUSA TENGGARA BARAT I,7,Gelora,Partai Gelombang Rakyat Indonesia,5785,3,65423,71208,"H. FAHRI HAMZAH, S.E.",55319,0.845559,0.081241
Nusa Tenggara Barat,NUSA TENGGARA BARAT I,8,PKS,Partai Keadilan Sejahtera,7338,3,89758,97096,"H. JOHAN ROSIHAN, S.T.",65445,0.729127,0.075575
Nusa Tenggara Barat,NUSA TENGGARA BARAT I,9,PKN,Partai Kebangkitan Nusantara,974,3,1781,2755,"Drs. AHMAD YANI, S.H., M.H.",1026,0.576081,0.353539
Nusa Tenggara Barat,NUSA TENGGARA BARAT I,10,Hanura,Partai Hati Nurani Rakyat,2373,3,6629,9002,"B. HERMANTO, S.Pd.",4586,0.691809,0.263608
Nusa Tenggara Barat,NUSA TENGGARA BARAT I,11,Garuda,Partai Garda Republik Indonesia,1711,3,5115,6826,NURHAYATI,3025,0.591398,0.250659
Nusa Tenggara Barat,NUSA TENGGARA BARAT I,12,PAN,Partai Amanat Nasional,7801,3,88847,96648,"Dr. H. MUHAMMAD SYAFRUDIN, S.T., M.M.",76954,0.866141,0.080716
Nusa Tenggara Barat,NUSA TENGGARA BARAT I,13,PBB,Partai Bulan Bintang,1427,3,4521,5948,"MARYATI, S.H., M.H.",2530,0.559611,0.239913
Nusa Tenggara Barat,NUSA TENGGARA BARAT I,14,Demokrat,Partai Demokrat,6012,3,50441,56453,QURAIS,33945,0.672964,0.106496
Nusa Tenggara Barat,NUSA TENGGARA BARAT I,15,PSI,Partai Solidaritas Indonesia,7584,3,3287,10871,"JURAIDIN, S.T.",2279,0.693337,0.697636
Nusa Tenggara Barat,NUSA TENGGARA BARAT I,16,Perindo,Partai Perindo,917,3,4843,5760,BORIS SYAIFULLAH,3428,0.707826,0.159201
Nusa Tenggara Barat,NUSA TENGGARA BARAT I,17,PPP,Partai Persatuan Pembangunan,4091,3,13392,17483,"EKA INDRA KUMALA DJUWITA, S.H.",8274,0.617832,0.233999
Nusa Tenggara Barat,NUSA TENGGARA BARAT I,24,Ummat,Partai Ummat,649,3,1255,1904,"RUSDIANTO, S.I.P., M.I.K.",722,0.575299,0.340861
Nusa Tenggara Barat,NUSA TENGGARA BARAT II,1,PKB,Partai Kebangkitan Bangsa,34011,8,126812,160823,"H. LALU HADRIAN IRFANI, S.T.",71941,0.567304,0.211481
Nusa Tenggara Barat,NUSA TENGGARA BARAT II,2,Gerindra,Partai Gerakan Indonesia Raya,61576,8,286031,347607,Hj. LALE SYIFAUN NUFUS,135619,0.474141,0.177143
Nusa Tenggara Barat,NUSA TENGGARA BARAT II,3,PDIP,Partai Demokrasi Indonesia Perjuangan,29449,8,104735,134184,"RACHMAT HIDAYAT, S.H.",73679,0.703480,0.219467
Nusa Tenggara Barat,NUSA TENGGARA BARAT II,4,Golkar,Partai Golongan Karya,37175,8,168829,206004,"Ir. Hj. SARI YULIATI, M.T.",119444,0.707485,0.180458
Nusa Tenggara Barat,NUSA TENGGARA BARAT II,5,NasDem,Partai NasDem,19336,8,127726,147062,"FAUZAN KHALID, S.Ag., M.Si.",59569,0.466381,0.131482
Nusa Tenggara Barat,NUSA TENGGARA BARAT II,6,Buruh,Partai Buruh,5300,8,12217,17517,"Lalu Wira Sakti, S.H.",6862,0.561676,0.302563
Nusa Tenggara Barat,NUSA TENGGARA BARAT II,7,Gelora,Partai Gelombang Rakyat Indonesia,11524,8,34127,45651,"LALU PAHRURROZI, S.T.",14121,0.413778,0.252437
Nusa Tenggara Barat,NUSA TENGGARA BARAT II,8,PKS,Partai Keadilan Sejahtera,31182,8,191043,222225,"ABDUL HADI, S.E., M.M.",78765,0.412289,0.140317
Nusa Tenggara Barat,NUSA TENGGARA BARAT II,9,PKN,Partai Kebangkitan Nusantara,2533,7,5720,8253,"I GUSTI NGURAH ARYA JELANTIK, S.E.",2214,0.387063,0.306919
Nusa Tenggara Barat,NUSA TENGGARA BARAT II,10,Hanura,Partai Hati Nurani Rakyat,5759,8,19230,24989,"Dr. TEGUH SATYA BHAKTI, S.H., M.H.",12775,0.664327,0.230461
Nusa Tenggara Barat,NUSA TENGGARA BARAT II,11,Garuda,Partai Garda Republik Indonesia,4348,8,8115,12463,BAHARUDIN,3589,0.442267,0.348873
Nusa Tenggara Barat,NUSA TENGGARA BARAT II,12,PAN,Partai Amanat Nasional,17801,8,148360,166161,"H. M. MUAZZIM AKBAR, S.I.P.",48827,0.329112,0.107131
Nusa Tenggara Barat,NUSA TENGGARA BARAT II,13,PBB,Partai Bulan Bintang,6604,8,15643,22247,"Ir. H. M. EDWIN HADIWIJAYA, M.M.",8056,0.514991,0.296849
Nusa Tenggara Barat,NUSA TENGGARA BARAT II,14,Demokrat,Partai Demokrat,23588,8,140397,163985,"Dr. Ir. H. NANANG SAMODRA K.A., M.Sc.",60366,0.429966,0.143842
Nusa Tenggara Barat,NUSA TENGGARA BARAT II,15,PSI,Partai Solidaritas Indonesia,13630,8,22393,36023,"AGUS KAMARWAN, S.H.",12628,0.563926,0.378369
Nusa Tenggara Barat,NUSA TENGGARA BARAT II,16,Perindo,Partai Perindo,10557,8,195742,206299,TGB. Dr. H. M. ZAINUL MAJDI,182024,0.929918,0.051173
Nusa Tenggara Barat,NUSA TENGGARA BARAT II,17,PPP,Partai Persatuan Pembangunan,17053,8,156663,173716,Dra. Hj. Ermalena MHS,52615,0.335848,0.098166
Nusa Tenggara Barat,NUSA TENGGARA BARAT II,24,Ummat,Partai Ummat,3202,6,4376,7578,"ALFIAN EIKMAN, M.A.",2035,0.465037,0.422539
Nusa Tenggara Timur,NUSA TENGGARA TIMUR I,1,PKB,Partai Kebangkitan Bangsa,12530,6,140623,153153,"N.M. DIPO NUSANTARA P.U., S.H., M.Kn.",73249,0.520889,0.081814
Nusa Tenggara Timur,NUSA TENGGARA TIMUR I,2,Gerindra,Partai Gerakan Indonesia Raya,13823,6,105532,119355,"ADRIANUS GARU, S.E., M.Si.",36796,0.348671,0.115814
Nusa Tenggara Timur,NUSA TENGGARA TIMUR I,3,PDIP,Partai Demokrasi Indonesia Perjuangan,23754,6,226868,250622,Dr. ANDREAS HUGO PAREIRA,173295,0.763858,0.094780
Nusa Tenggara Timur,NUSA TENGGARA TIMUR I,4,Golkar,Partai Golongan Karya,12346,6,115619,127965,"MELCHIAS MARKUS MEKENG, M.H.",67809,0.586487,0.096480
Nusa Tenggara Timur,NUSA TENGGARA TIMUR I,5,NasDem,Partai NasDem,8723,6,122427,131150,JULIE SUTRISNO LAISKODAT,57522,0.469847,0.066512
Nusa Tenggara Timur,NUSA TENGGARA TIMUR I,6,Buruh,Partai Buruh,2854,6,7675,10529,Ir. Dominikus Lewo Teluma,3407,0.443909,0.271061
Nusa Tenggara Timur,NUSA TENGGARA TIMUR I,7,Gelora,Partai Gelombang Rakyat Indonesia,3275,3,5080,8355,OKTAN HIDAYAT,2940,0.578740,0.391981
Nusa Tenggara Timur,NUSA TENGGARA TIMUR I,8,PKS,Partai Keadilan Sejahtera,3909,6,36657,40566,"H. ABIDIN NASAR, S.P., M.P.",23445,0.639578,0.096361
Nusa Tenggara Timur,NUSA TENGGARA TIMUR I,9,PKN,Partai Kebangkitan Nusantara,1306,6,8370,9676,AGUSTINUS LESEK,5201,0.621386,0.134973
Nusa Tenggara Timur,NUSA TENGGARA TIMUR I,10,Hanura,Partai Hati Nurani Rakyat,4069,6,33821,37890,"Ir. BEN ISIDORUS, M.M.",20901,0.617989,0.107390
Nusa Tenggara Timur,NUSA TENGGARA TIMUR I,11,Garuda,Partai Garda Republik Indonesia,1480,6,6044,7524,ARNIKEB EBEN TUNG SELY,2345,0.387988,0.196704
Nusa Tenggara Timur,NUSA TENGGARA TIMUR I,12,PAN,Partai Amanat Nasional,7135,6,151977,159112,"AHMAD YOHAN, M.Si.",84103,0.553393,0.044843
Nusa Tenggara Timur,NUSA TENGGARA TIMUR I,13,PBB,Partai Bulan Bintang,688,6,2652,3340,"SEBASTIANUS HOMO KOTEN, S.H., M.Si.",973,0.366893,0.205988
Nusa Tenggara Timur,NUSA TENGGARA TIMUR I,14,Demokrat,Partai Demokrat,6912,6,134290,141202,"Dr. Benny Kabur Harman, S.H.",79335,0.590774,0.048951
Nusa Tenggara Timur,NUSA TENGGARA TIMUR I,15,PSI,Partai Solidaritas Indonesia,4314,6,46979,51293,JUVENTUS PRIMA YORIS KAGO,32635,0.694672,0.084105
Nusa Tenggara Timur,NUSA TENGGARA TIMUR I,16,Perindo,Partai Perindo,2870,6,39205,42075,"Dr. STEPHANUS PELOR, S.H.,M.H.",11542,0.294401,0.068212
Nusa Tenggara Timur,NUSA TENGGARA TIMUR I,17,PPP,Partai Persatuan Pembangunan,1313,6,17184,18497,"YERIMOTH BANTARA, S.H., M.H.",13803,0.803247,0.070984
Nusa Tenggara Timur,NUSA TENGGARA TIMUR I,24,Ummat,Partai Ummat,643,4,1031,1674,"QOIMUDIN SARABITI, S.Pd.I.",356,0.345296,0.384110
Nusa Tenggara Timur,NUSA TENGGARA TIMUR II,1,PKB,Partai Kebangkitan Bangsa,10921,7,91203,102124,USMAN HUSIN,29886,0.327687,0.106939
Nusa Tenggara Timur,NUSA TENGGARA TIMUR II,2,Gerindra,Partai Gerakan Indonesia Raya,20582,7,185265,205847,"Ir. ESTHON L. FOENAY, M.Si.",43115,0.232721,0.099987
Nusa Tenggara Timur,NUSA TENGGARA TIMUR II,3,PDIP,Partai Demokrasi Indonesia Perjuangan,23326,7,173494,196820,"YOHANIS FRANSISKUS LEMA, S.IP., M.IP.",72833,0.419801,0.118514
Nusa Tenggara Timur,NUSA TENGGARA TIMUR II,4,Golkar,Partai Golongan Karya,19068,7,231963,251031,EMANUEL MELKIADES LAKA LENA,95138,0.410143,0.075959
Nusa Tenggara Timur,NUSA TENGGARA TIMUR II,5,NasDem,Partai NasDem,10831,7,196901,207732,"RATU NGADU BONU WULLA, S.T.",76331,0.387662,0.052139
Nusa Tenggara Timur,NUSA TENGGARA TIMUR II,6,Buruh,Partai Buruh,3964,7,11027,14991,SARLINA M. ASBANU,3849,0.349052,0.264425
Nusa Tenggara Timur,NUSA TENGGARA TIMUR II,7,Gelora,Partai Gelombang Rakyat Indonesia,5469,5,11048,16517,"SUHARJITO, S.H., M.Si.",3871,0.350380,0.331113
Nusa Tenggara Timur,NUSA TENGGARA TIMUR II,8,PKS,Partai Keadilan Sejahtera,3405,7,12011,15416,"MUHAMAD TAHIR UNWARU, S.T.",5345,0.445009,0.220874
Nusa Tenggara Timur,NUSA TENGGARA TIMUR II,9,PKN,Partai Kebangkitan Nusantara,1513,7,5619,7132,YULIUS WIJAYANTO,1872,0.333155,0.212142
Nusa Tenggara Timur,NUSA TENGGARA TIMUR II,10,Hanura,Partai Hati Nurani Rakyat,5500,7,32161,37661,"SERFASIUS SERBAYA MANEK, S.E., S.H., M.H.",9876,0.307080,0.146040
Nusa Tenggara Timur,NUSA TENGGARA TIMUR II,11,Garuda,Partai Garda Republik Indonesia,2205,7,9372,11577,YETER ANDERIAS TETTY,3974,0.424029,0.190464
Nusa Tenggara Timur,NUSA TENGGARA TIMUR II,12,PAN,Partai Amanat Nasional,5493,7,48249,53742,AWANG NOTOPRAWIRO,19479,0.403718,0.102211
Nusa Tenggara Timur,NUSA TENGGARA TIMUR II,13,PBB,Partai Bulan Bintang,1025,7,3941,4966,ALEXANDER LONA,1817,0.461050,0.206404
Nusa Tenggara Timur,NUSA TENGGARA TIMUR II,14,Demokrat,Partai Demokrat,8824,7,191975,200799,ANITA JACOBA GAH,131396,0.684443,0.043944
Nusa Tenggara Timur,NUSA TENGGARA TIMUR II,15,PSI,Partai Solidaritas Indonesia,7734,7,70779,78513,Jane Natalia Suryanto,46055,0.650687,0.098506
Nusa Tenggara Timur,NUSA TENGGARA TIMUR II,16,Perindo,Partai Perindo,3391,7,40642,44033,"FIRDA RICHSET RIWU KORE, S.H.",10421,0.256410,0.077010
Nusa Tenggara Timur,NUSA TENGGARA TIMUR II,17,PPP,Partai Persatuan Pembangunan,1960,7,34209,36169,DJAINUDIN,20802,0.608086,0.054190
Nusa Tenggara Timur,NUSA TENGGARA TIMUR II,24,Ummat,Partai Ummat,715,6,1356,2071,"H. TAUFIK HIDAYAT, S.Sos., MA.",448,0.330383,0.345244
Kalimantan Barat,KALIMANTAN BARAT I,1,PKB,Partai Kebangkitan Bangsa,24695,8,122581,147276,DANIEL JOHAN,63946,0.521663,0.167678
Kalimantan Barat,KALIMANTAN BARAT I,2,Gerindra,Partai Gerakan Indonesia Raya,47678,8,230772,278450,"YULIANSYAH, S.E.",74405,0.322418,0.171226
Kalimantan Barat,KALIMANTAN BARAT I,3,PDIP,Partai Demokrasi Indonesia Perjuangan,56226,8,355504,411730,"Drs. CORNELIS, M.H.",158088,0.444687,0.136560
Kalimantan Barat,KALIMANTAN BARAT I,4,Golkar,Partai Golongan Karya,34731,8,271422,306153,"MAMAN ABDURRAHMAN, S.T.",203514,0.749807,0.113443
Kalimantan Barat,KALIMANTAN BARAT I,5,NasDem,Partai NasDem,25670,8,247244,272914,"H. SYARIEF ABDULLAH ALKADRIE, S.H.",166115,0.671867,0.094059
Kalimantan Barat,KALIMANTAN BARAT I,6,Buruh,Partai Buruh,2734,8,5298,8032,"Muslimin, S.P.",2461,0.464515,0.340388
Kalimantan Barat,KALIMANTAN BARAT I,7,Gelora,Partai Gelombang Rakyat Indonesia,4382,8,7490,11872,"MUSLIH, S.P.",3098,0.413618,0.369104
Kalimantan Barat,KALIMANTAN BARAT I,8,PKS,Partai Keadilan Sejahtera,22279,8,101555,123834,"H. ALIFUDIN, S.E., M.M.",50391,0.496194,0.179910
Kalimantan Barat,KALIMANTAN BARAT I,9,PKN,Partai Kebangkitan Nusantara,789,8,1906,2695,Ir. HARYADI SOBRI TRIWIBOWO,774,0.406086,0.292764
